Order_ID,Date,Time,Outlet,State,Model,ProductID,ProductName,Option,ItemBarcode,Brand,Department,Price,Qty,Revenue,Sales Person,Platform,Tax,Avg.Cost(AUD),L.Cost(AUD),GP%(Avg.Cost),GP%(L.Cost),Profit
97227,2024-12-03,16:26:26,SYDNEY CBD,NSW,24FW-TP-SS-EX-BTG-BLK,2712,BRUSHING TEETH GIRL BABY FACE SHORT SLEEVE T-SHIRT (OVERSEAS EXCLUSIVE) BLACK,2,8800270900824.0,BABY FACE,T-SHIRT,109.0,1.0,109.0,Bao T,Offline,9.91,45.75,45.75,53.83,53.83,63.25
97227,2024-12-03,16:26:26,SYDNEY CBD,NSW,24FW-TP-SS-AW-BBS-CRM,2761,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT CREAM,2,8800270903009.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Bao T,Offline,9.91,45.75,45.75,53.83,53.83,63.25
97227,2024-12-03,16:26:26,SYDNEY CBD,NSW,OA-DSC-10,0,X'MAS 24 - 30% (AUD 350.00),NA,8729173983625.592,NA,PROMOTION,-122.1,1.0,-122.1,Bao T,Offline,-11.1,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97228,2024-12-03,16:31:08,SYDNEY CBD,NSW,ADLV-21SS-SSTBBD-SBL,448,TEDDY BEAR (BEAR DOLL) SHORT SLEEVE T-SHIRT SKY BLUE,2,8809692411123.0,LOGO PLAY,T-SHIRT,109.0,1.0,109.0,Victoria L,Offline,9.91,48.62,48.68,50.93,50.87,60.32
97228,2024-12-03,16:31:08,SYDNEY CBD,NSW,ADLV-24SS-SSAFDG-DMT,2394,FUZZY DRAGON ARTWORK SHORT SLEEVE T-SHIRT DARK MINT,2,8809977032159.0,ART WORK,T-SHIRT,109.0,1.0,109.0,Victoria L,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97228,2024-12-03,16:31:08,SYDNEY CBD,NSW,OA-DSC-9,0,X'MAS 24 - 20% (AUD 200.00),NA,8729173983625.592,NA,PROMOTION,-43.6,1.0,-43.6,Victoria L,Offline,-3.96,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97229,2024-12-03,16:31:56,THE GLEN,VIC,ADLV-21SS-SSTBBD-SBL,448,TEDDY BEAR (BEAR DOLL) SHORT SLEEVE T-SHIRT SKY BLUE,1,8809692411116.0,LOGO PLAY,T-SHIRT,109.0,1.0,109.0,Pei Wei Y,Offline,9.91,48.66,48.68,50.89,50.87,60.32
97229,2024-12-03,16:31:56,THE GLEN,VIC,24FW-TP-SS-AW-BSS-WHT,2780,[acmé de la vie X HOSHI]  BLUR SKETCH BEAR SHORT SLEEVE T-SHIRT WHITE,1,8800270903474.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Pei Wei Y,Offline,9.91,45.75,45.75,53.83,53.83,63.25
97229,2024-12-03,16:31:56,THE GLEN,VIC,24FW-TP-SS-CO-HTS-BLK,2833,[HOSHI X acmé de la vie]  TIGER FIGURE SHORT SLEEVE T-SHIRT  BLACK,1,8800270906741.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Pei Wei Y,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97229,2024-12-03,16:31:56,THE GLEN,VIC,24FW-TP-SS-CO-HSS-CRM,2836,[HOSHI X acmé de la vie]  TIGER SKETCH SHORT SLEEVE T-SHIRT  CREAM,1,8800270906765.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Pei Wei Y,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97229,2024-12-03,16:31:56,THE GLEN,VIC,ADLV-23SS-SSLTRC-WHT,1888,TROPICAL SCRIPT LOGO SHORT SLEEVE T-SHIRT WHITE,1,8809902206020.0,ADLV X LISA,T-SHIRT,109.0,1.0,109.0,Pei Wei Y,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97229,2024-12-03,16:31:56,THE GLEN,VIC,24FW-TP-HD-CO-HTH-CRM,2828,[HOSHI X acmé de la vie]  TIGER FIGURE HOODIE CREAM,1,8800270906604.0,HOSHI X ADLV,HOODIES,209.0,1.0,209.0,Pei Wei Y,Offline,19.0,98.18,98.18,48.33,48.33,110.82
97230,2024-12-03,16:32:07,QV MELBOURNE,VIC,ADLV-24SS-SSAFDG-CRM,2393,FUZZY DRAGON ARTWORK SHORT SLEEVE T-SHIRT CREAM,1,8809977032166.0,ART WORK,T-SHIRT,109.0,1.0,109.0,Ling Yao,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97230,2024-12-03,16:32:07,QV MELBOURNE,VIC,ADLV-24SS-SSAFDG-BLK,2395,FUZZY DRAGON ARTWORK SHORT SLEEVE T-SHIRT BLACK,1,8809932249936.0,ART WORK,T-SHIRT,109.0,1.0,109.0,Ling Yao,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97230,2024-12-03,16:32:07,QV MELBOURNE,VIC,OA-DSC-9,0,X'MAS 24 - 20% (AUD 200.00),NA,8729173983625.592,NA,PROMOTION,-43.6,1.0,-43.6,Ling Yao,Offline,-3.96,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97229,2024-12-03,16:31:56,THE GLEN,VIC,OA-DSC-11,0,X'MAS 24 - 40% (AUD 500.00),NA,8729173983625.592,NA,NA,-301.6,1.0,-301.6,Pei Wei Y,Offline,-27.42,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97231,2024-12-03,16:36:14,CHADSTONE,VIC,ADLV-24SS-ACKYFG-CRM,2518,FUZZY DRAGON DOLL KEY RING CREAM,NA,8809977034382.0,ART WORK,ACCESSORIES,69.0,1.0,69.0,Jelena Z,Offline,6.27,32.18,32.18,48.7,48.7,36.82
97231,2024-12-03,16:36:14,CHADSTONE,VIC,ADLV-24SS-ACKYFG-BLK,2520,FUZZY DRAGON DOLL KEY RING BLACK,NA,8809977034375.0,ART WORK,ACCESSORIES,69.0,1.0,69.0,Jelena Z,Offline,6.27,32.18,32.18,48.7,48.7,36.82
97231,2024-12-03,16:36:14,CHADSTONE,VIC,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-13.8,1.0,-13.8,Jelena Z,Offline,-1.25,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97232,2024-12-03,16:43:36,QV MELBOURNE,VIC,ADLV-24SS-SSALYO-BLK,2579,LAYER OLD SCHOOL PRINTING SHORT SLEEVE T-SHIRT BLACK,1,8809977035938.0,ART WORK,T-SHIRT,109.0,1.0,109.0,Kiki P,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97232,2024-12-03,16:43:36,QV MELBOURNE,VIC,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-10.9,1.0,-10.9,Kiki P,Offline,-0.99,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97233,2024-12-03,16:49:08,QV MELBOURNE,VIC,24FW-TP-SS-AW-BBS-CRM,2761,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT CREAM,1,8800270902996.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Kiki P,Offline,9.91,45.75,45.75,53.83,53.83,63.25
97233,2024-12-03,16:49:08,QV MELBOURNE,VIC,24FW-TP-SS-AW-BBS-BLK,2763,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT BLACK,1,8800270903030.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Kiki P,Offline,9.91,45.75,45.75,53.83,53.83,63.25
97233,2024-12-03,16:49:08,QV MELBOURNE,VIC,OA-DSC-9,0,X'MAS 24 - 20% (AUD 200.00),NA,8729173983625.592,NA,PROMOTION,-43.6,1.0,-43.6,Kiki P,Offline,-3.96,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97234,2024-12-03,16:49:50,THE GLEN,VIC,ADLV-24SS-SSLRBR-CCA,2663,RABBIT BEAR DOLL LOGO SHORT SLEEVE T-SHIRT COCOA,2,8809977038410.0,ART WORK,T-SHIRT,109.0,1.0,109.0,YaoYao Yuan,Offline,9.91,45.75,45.75,53.83,53.83,63.25
97234,2024-12-03,16:49:50,THE GLEN,VIC,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-10.9,1.0,-10.9,YaoYao Yuan,Offline,-0.99,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97235,2024-12-03,16:55:10,CHATSWOOD,NSW,24FW-TP-SS-CO-HSS-BLK,2837,[HOSHI X acmé de la vie]  TIGER SKETCH SHORT SLEEVE T-SHIRT  BLACK,2,8800270906796.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Kira Chen,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97235,2024-12-03,16:55:10,CHATSWOOD,NSW,24FW-TP-HD-CO-HSH-BLK,2831,[HOSHI X acmé de la vie]  TIGER SKETCH HOODIE BLACK,1,8800270906666.0,HOSHI X ADLV,HOODIES,209.0,1.0,209.0,Kira Chen,Offline,19.0,98.18,98.18,48.33,48.33,110.82
97235,2024-12-03,16:55:10,CHATSWOOD,NSW,24FW-OT-JK-AW-FBJ-MEL,2817,[acmé de la vie X HOSHI]  PIXEL BEAR ARTWORK VARSITY JACKET MELANGE,1,8800270901579.0,ART WORK,ZIP-UP JACKET/HOODIE,469.0,1.0,469.0,Kira Chen,Offline,42.64,208.61,208.61,51.07,51.07,260.39
97235,2024-12-03,16:55:10,CHATSWOOD,NSW,OA-DSC-11,0,X'MAS 24 - 40% (AUD 500.00),NA,8729173983625.592,NA,NA,-314.8,1.0,-314.8,Kira Chen,Offline,-28.62,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
