Order_ID,Date,Time,Outlet,State,Model,ProductID,ProductName,Option,ItemBarcode,Brand,Department,Price,Qty,Revenue,Sales Person,Platform,Tax,Avg.Cost(AUD),L.Cost(AUD),GP%(Avg.Cost),GP%(L.Cost),Profit
85956,2024-08-06,16:48:22,CHADSTONE,VIC,ADLV-23FW-HDTXBK-MEL,2487,BRICK LOGO HOODIE MELANGE,1.0,8809932249608,LOGO PLAY,HOODIES,209.0,1.0,209.0,Yujin K,Offline,19.0,98.18,98.18,48.33,48.33,110.82
85957,2024-08-06,16:50:58,QV MELBOURNE,VIC,ADLV-24SS-ZPPLBS-BLK,2541,BASIC LOGO NEEDLEWORK HOODIE ZIP UP BLACK,1.0,8809977033989,LOGO PLAY,ZIP-UP JACKET/HOODIE,209.0,1.0,209.0,Lawrence W,Offline,19.0,98.18,98.18,48.33,48.33,110.82
85958,2024-08-06,16:54:17,QV MELBOURNE,VIC,ADLV-23FW-JKHGLC-BLK,2297,HIGHNECK VEGAN LEATHER MOUTON CROP JACKET BLACK,1.3452161442327393,8809932244962,LOGO PLAY,ZIP-UP JACKET/HOODIE,569.0,1.0,569.0,Lawrence W,Offline,51.73,271.43,271.43,47.53,47.53,297.57
85958,2024-08-06,16:54:17,QV MELBOURNE,VIC,13579-PRODUCT-DISCOUNT,0,L-SALES [20%]<br /> - HIGHNECK VEGAN LEATHER MOUTON CROP JACKET BLACK,1.3452161442327393,NA,NA,ZIP-UP JACKET/HOODIE,-113.8,1.0,-113.8,Lawrence W,Offline,-10.35,72.08029741763136,73.53508931698775,NA,NA,79.89970928196146
85959,2024-08-06,16:58:50,QV MELBOURNE,VIC,ADLV-24SS-ZPPLBS-BLK,2541,BASIC LOGO NEEDLEWORK HOODIE ZIP UP BLACK,1.0,8809977033989,LOGO PLAY,ZIP-UP JACKET/HOODIE,209.0,1.0,209.0,Ling Yao,Offline,19.0,98.18,98.18,48.33,48.33,110.82
85960,2024-08-06,17:08:00,SYDNEY CBD,NSW,ADLV-24SS-SWPLBS-CRM,2539,BASIC LOGO NEEDLEWORK PULLOVER SWEATSHIRT CREAM,1.0,8809977033941,LOGO PLAY,SWEATER,169.0,1.0,169.0,Lydia h,Offline,15.36,81.68,81.68,46.84,46.84,87.32
85961,2024-08-06,17:11:39,CHADSTONE,VIC,ADLV-23FW-SWATHK-BLK,2140,ADLV X SANRIO HELLO KITTY ARTWORK SWEAT SHIRT BLACK,1.0,8809932246201,ADLV X HELLO KITTY,SWEATER,159.0,1.0,159.0,Yujin K,Offline,14.45,73.43,73.43,49.20,49.20,85.57
85961,2024-08-06,17:11:39,CHADSTONE,VIC,13637-PRODUCT-DISCOUNT,0,L-SALES [60%]<br /> - ADLV X SANRIO HELLO KITTY ARTWORK SWEAT SHIRT BLACK,1.3452161442327393,NA,NA,SWEATER,-95.4,1.0,-95.4,Yujin K,Offline,-8.67,72.08029741763136,73.53508931698775,NA,NA,79.89970928196146
85962,2024-08-06,17:17:49,SYDNEY CBD,NSW,ADLV-24SS-SSABAQ-BEG,2598,BEAR APPLIQUE PIGMENT WASHING SHORT SLEEVE T-SHIRT BEIGE,2.0,8809977036485,ART WORK,T-SHIRT,119.0,1.0,119.0,Lydia h,Offline,10.82,56.93,56.93,47.38,47.38,62.07
85962,2024-08-06,17:17:49,SYDNEY CBD,NSW,ADLV-24SS-SSABAQ-CHA,2597,BEAR APPLIQUE PIGMENT WASHING SHORT SLEEVE T-SHIRT CHARCOAL,1.0,8809977036454,ART WORK,T-SHIRT,119.0,1.0,119.0,Lydia h,Offline,10.82,56.93,56.93,47.38,47.38,62.07
85963,2024-08-06,17:22:11,QV MELBOURNE,VIC,ADLV-24SS-ACLAEQ-BEG,2602,AE LOGO APPLIQUE BALL CAP BEIGE,1.3452161442327393,8809977036522,LOGO PLAY,CAP,119.0,1.0,119.0,Ling Yao,Offline,10.82,56.93,56.93,47.38,47.38,62.07
85964,2024-08-06,17:29:57,QV MELBOURNE,VIC,ADLV-23FW-KNLHCG-GRY,2304,LETTERING LOGO MOHAIR CADIGAN GREY,1.0,8809932244184,LOGO PLAY,KNIT/CARDIGAN,279.0,1.0,279.0,Lawrence W,Offline,25.36,131.18,131.18,48.28,48.28,147.82
85965,2024-08-06,17:34:06,SYDNEY CBD,NSW,ADLV-24SS-SSLRBR-PNK,2662,RABBIT BEAR DOLL LOGO SHORT SLEEVE T-SHIRT PINK,2.0,8809977038397,ART WORK,T-SHIRT,109.0,1.0,109.0,Bao T,Offline,9.91,45.75,45.75,53.83,53.83,63.25
85966,2024-08-06,17:34:39,CHADSTONE,VIC,ADLV-23FW-PTLNVR-BLK,2285,NEW SYMBOL LOGO VELOUR SET UP PANTS BLACK,1.0,8809932243859,LOGO PLAY,BOTTOMS (LONG),209.0,1.0,209.0,Yujin K,Offline,19.0,98.18,98.18,48.33,48.33,110.82
85966,2024-08-06,17:34:39,CHADSTONE,VIC,ADLV-23FW-JKLNVR-BLK,2282,NEW SYMBOL LOGO VELOUR SET UP JACKET BLACK,1.0,8809932243781,LOGO PLAY,ZIP-UP JACKET/HOODIE,239.0,1.0,239.0,Yujin K,Offline,21.73,114.68,114.68,47.22,47.22,124.32
85967,2024-08-06,17:40:14,CHATSWOOD,NSW,ADLV-24SS-ACLBSM-BLK,2611,BASIC SMALL LOGO BALL CAP BLACK,1.3452161442327393,8809977036614,LOGO PLAY,CAP,89.0,1.0,89.0,Website Admin,Online,8.09,40.43,40.43,50.03,50.03,48.57
85968,2024-08-06,17:53:39,QV MELBOURNE,VIC,ADLV-24SS-SSLRBR-CCA,2663,RABBIT BEAR DOLL LOGO SHORT SLEEVE T-SHIRT COCOA,1.0,8809977038403,ART WORK,T-SHIRT,109.0,1.0,109.0,Lawrence W,Offline,9.91,45.75,45.75,53.83,53.83,63.25
85969,2024-08-06,17:56:40,QV MELBOURNE,VIC,ADLV-24SS-KNVMTR-RBW,2407,SYMBOL LOGO MULTI COLOR V NECK KNIT VEST RAINBOW,1.0,8809977032029,ADLV X JEONGHAN,KNIT/CARDIGAN,169.0,1.0,169.0,Lawrence W,Offline,15.36,81.68,81.68,46.84,46.84,87.32
85970,2024-08-06,17:57:57,SYDNEY CBD,NSW,ADLV-24SS-ACKYFG-CRM,2518,FUZZY DRAGON DOLL KEY RING CREAM,1.3452161442327393,8809977034382,ART WORK,ACCESSORIES,69.0,1.0,69.0,Bao T,Offline,6.27,32.18,32.18,48.70,48.70,36.82
85971,2024-08-06,18:00:17,CHATSWOOD,NSW,ADLV-BLIND-BOX-$199,2749,ADLV BLIND BOX $199,1.3452161442327393,1122013,NA,Warehouse,199.0,1.0,199.0,Kira Chen,Offline,18.09,72.08029741763136,164.0,100.00,9.35,35.0
